x,y
835.25,396.6575164794922
835.25,400.9700164794922
835.25,405.2825164794922
835.25,409.5950164794922
835.25,413.9075164794922
745.25,281.7199935913086
749.5357208251953,281.6485595703125
753.8214416503906,281.5771255493164
758.1071624755859,281.5057144165039
762.3928833007812,281.4342803955078
766.6785583496094,281.3628463745117
770.9642791748047,281.2914123535156
775.25,281.2200012207031
779.5357208251953,281.14856719970703
783.8214416503906,281.07713317871094
788.1071166992188,281.00569915771484
792.3928833007812,280.93428802490234
796.6785583496094,280.86285400390625
800.9643249511719,280.79141998291016
805.25,280.71998596191406
809.5356750488281,280.64857482910156
813.8214416503906,280.57714080810547
818.1071166992188,280.5057067871094
822.3928833007812,280.4342727661133
826.6785583496094,280.3628616333008
830.9643249511719,280.2914276123047
745.25,218.7199935913086
745.25,223.2199935913086
745.25,227.7199935913086
745.25,232.2199935913086
745.25,236.7199935913086
745.25,241.2199935913086
745.25,245.7199935913086
745.25,250.2199935913086
745.25,254.7199935913086
745.25,259.2199935913086
745.25,263.7199935913086
745.25,268.2199935913086
745.25,272.7199935913086
745.25,277.2199935913086
794.75,242.7199935913086
790.9423217773438,240.87383270263672
787.1345977783203,239.02769470214844
783.3269195556641,237.18153381347656
779.5192413330078,235.3353729248047
775.7115173339844,233.4892349243164
771.9038391113281,231.64307403564453
768.0961608886719,229.79691314697266
764.2884826660156,227.95075225830078
760.4807586669922,226.1046142578125
756.6730804443359,224.25845336914062
752.8654022216797,222.41229248046875
749.0576782226562,220.56615447998047
778.25,161.7200050354004
779.1184234619141,165.98316955566406
779.9868469238281,170.24632263183594
780.8552703857422,174.5094757080078
781.7236938476562,178.77264022827148
782.5921173095703,183.03579330444336
783.4605407714844,187.29895782470703
784.3289642333984,191.5621109008789
785.1973876953125,195.82526397705078
786.0658111572266,200.08841705322266
786.9341888427734,204.35158157348633
787.8026123046875,208.6147346496582
788.6710815429688,212.87789916992188
789.5394592285156,217.14105224609375
790.4079284667969,221.40420532226562
791.2763061523438,225.6673583984375
792.144775390625,229.93053436279297
793.0131530761719,234.19368743896484
793.8816223144531,238.45684051513672
836.75,101.71999931335449
833.6710815429688,104.87789344787598
830.5920715332031,108.03578758239746
827.5131530761719,111.19368171691895
824.4342346191406,114.35158157348633
821.355224609375,117.50947570800781
818.2763061523438,120.6673698425293
815.1973876953125,123.82526397705078
812.1183776855469,126.98315811157227
809.0394592285156,130.14105224609375
805.9605407714844,133.29894638061523
802.8816223144531,136.45684051513672
799.8026123046875,139.6147346496582
796.7236938476562,142.7726287841797
793.644775390625,145.93053436279297
790.5657653808594,149.08842849731445
787.4868469238281,152.24632263183594
784.4078826904297,155.40421676635742
781.3289642333984,158.5621109008789
754.25,92.71999931335449
758.5921173095703,93.19368171691895
762.9342346191406,93.6673698425293
767.2763061523438,94.14105224609375
771.6184234619141,94.6147346496582
775.9605407714844,95.08841705322266
780.3026123046875,95.56210517883301
784.6447296142578,96.03578758239746
788.9868469238281,96.50946998596191
793.3289184570312,96.98315811157227
797.6710815429688,97.45684051513672
802.0131530761719,97.93052291870117
806.355224609375,98.40421104431152
810.6973876953125,98.87789344787598
815.0394592285156,99.35157585144043
819.3816223144531,99.82526397705078
823.7236938476562,100.29894638061523
828.0657653808594,100.77262878417969
832.4079284667969,101.24631690979004
715.25,20.72000002861023
717.3026123046875,24.50948143005371
719.3552703857422,28.298952102661133
721.4078826904297,32.088422775268555
723.4605407714844,35.877899169921875
725.5131530761719,39.6673698425293
727.5658111572266,43.45684623718262
729.6184234619141,47.24631690979004
731.6710357666016,51.03579044342041
733.7236938476562,54.82526683807373
735.7763061523438,58.61473751068115
737.8289642333984,62.40421104431152
739.8815765380859,66.19368743896484
741.9341888427734,69.98315811157227
743.9868469238281,73.77263450622559
746.0394592285156,77.56210517883301
748.0921173095703,81.35158157348633
750.1447296142578,85.14105224609375
752.1973876953125,88.93052864074707
680.75,95.71999931335449
682.5658111572266,91.77263450622559
684.3815765380859,87.82526397705078
686.1973876953125,83.87789344787598
688.0131530761719,79.93052291870117
689.8289642333984,75.98315811157227
691.6447296142578,72.03578758239746
693.4605407714844,68.08842277526855
695.2763061523438,64.14105224609375
697.0921173095703,60.193681716918945
698.9078826904297,56.24631690979004
700.7236938476562,52.298946380615234
702.5394592285156,48.35157871246338
704.3552703857422,44.40421390533447
706.1710357666016,40.45684051513672
707.9868469238281,36.50947570800781
709.8026123046875,32.56210374832153
711.6184234619141,28.614737510681152
713.4342346191406,24.66736626625061
599.75,109.21999931335449
604.0131530761719,108.50947570800781
608.2763061523438,107.79894638061523
612.5394592285156,107.08841705322266
616.8026123046875,106.37789344787598
621.0658111572266,105.6673698425293
625.3289642333984,104.95684051513672
629.5921173095703,104.24631690979004
633.8552703857422,103.53578758239746
638.1184234619141,102.82526397705078
642.3815765380859,102.1147346496582
646.6447296142578,101.40421104431152
650.9078826904297,100.69368171691895
655.1710357666016,99.98315811157227
659.4341888427734,99.27262878417969
663.6973876953125,98.56210517883301
667.9605407714844,97.85157585144043
672.2236938476562,97.14105224609375
676.4868469238281,96.43052864074707
659.75,166.2200050354004
656.5921173095703,163.2200164794922
653.4341888427734,160.2200050354004
650.2763061523438,157.2200050354004
647.1184234619141,154.2200050354004
643.9605407714844,151.2200050354004
640.8026123046875,148.2200050354004
637.6447296142578,145.2200050354004
634.4868469238281,142.2200050354004
631.3289184570312,139.2200050354004
628.1710357666016,136.2200050354004
625.0131530761719,133.2200050354004
621.8552703857422,130.2200050354004
618.6973876953125,127.22000503540039
615.5394592285156,124.22000503540039
612.3815765380859,121.22000503540039
609.2236938476562,118.22000503540039
606.0658111572266,115.21999931335449
602.9078826904297,112.21999931335449
649.25,247.2199935913086
649.8026580810547,242.95684051513672
650.3552703857422,238.69366455078125
650.9078826904297,234.43051147460938
651.4605407714844,230.1673583984375
652.0131530761719,225.90420532226562
652.5658111572266,221.64105224609375
653.1184234619141,217.37789916992188
653.6710357666016,213.11474609375
654.2236938476562,208.85157012939453
654.7763061523438,204.58841705322266
655.3289642333984,200.32526397705078
655.8815765380859,196.0621109008789
656.4342346191406,191.79895782470703
656.9868469238281,187.53579330444336
657.5394592285156,183.27264022827148
658.0921173095703,179.0094757080078
658.6447296142578,174.74632263183594
659.1973876953125,170.48315811157227
700.25,218.7199935913086
696.3269195556641,220.91229248046875
692.4038391113281,223.1046142578125
688.4807586669922,225.29691314697266
684.5576782226562,227.4892349243164
680.6345977783203,229.68153381347656
676.7115173339844,231.87383270263672
672.7884826660156,234.06615447998047
668.8654022216797,236.25845336914062
664.9423217773438,238.45075225830078
661.0192413330078,240.64307403564453
657.0961608886719,242.8353729248047
653.1730804443359,245.02769470214844
698.75,280.2199935913086
698.8571624755859,275.82713317871094
698.9642791748047,271.4342727661133
699.0714416503906,267.0414123535156
699.1785583496094,262.64857482910156
699.2857208251953,258.2557144165039
699.3928375244141,253.86285400390625
699.5,249.4699935913086
699.6071624755859,245.07713317871094
699.7142791748047,240.68427276611328
699.8214416503906,236.29141235351562
699.9285583496094,231.89857482910156
700.0357208251953,227.5057144165039
700.1428375244141,223.11285400390625
125,283.2199935913086
129.37979125976562,283.19708251953125
133.75953674316406,283.1741943359375
138.1393280029297,283.15128326416016
142.51907348632812,283.1283950805664
146.89886474609375,283.10548400878906
151.2786102294922,283.0825958251953
155.6584014892578,283.05968475341797
160.03819274902344,283.0367965698242
164.41793823242188,283.0138854980469
168.7977294921875,282.99097442626953
173.17747497558594,282.9680862426758
177.55722045898438,282.94517517089844
181.93701171875,282.9222869873047
186.31680297851562,282.89937591552734
190.69654846191406,282.8764877319336
195.0763397216797,282.85357666015625
199.4561309814453,282.8306884765625
203.83587646484375,282.80777740478516
208.2156219482422,282.7848892211914
212.5954132080078,282.76197814941406
216.97520446777344,282.7390670776367
221.35494995117188,282.71617889404297
225.7347412109375,282.6932678222656
230.11453247070312,282.6703796386719
234.49423217773438,282.64746856689453
238.8740692138672,282.6245803833008
243.25381469726562,282.60166931152344
247.63360595703125,282.5787811279297
252.0133514404297,282.55587005615234
256.3931427001953,282.5329818725586
260.77293395996094,282.51007080078125
265.1526336669922,282.4871597290039
269.532470703125,282.46427154541016
273.91221618652344,282.4413604736328
278.2919616699219,282.41847229003906
282.6717529296875,282.3955612182617
287.0515441894531,282.37267303466797
291.43128967285156,282.3497619628906
295.8110809326172,282.3268737792969
300.1908721923828,282.30396270751953
304.57061767578125,282.2810516357422
308.9503631591797,282.25816345214844
313.3301544189453,282.2352523803711
317.70992279052734,282.21236419677734
322.08971405029297,282.189453125
326.4694595336914,282.16656494140625
330.84922790527344,282.1436538696289
335.22901916503906,282.12076568603516
339.6087875366211,282.0978546142578
343.9885559082031,282.07496643066406
348.36832427978516,282.0520553588867
352.7480926513672,282.0291442871094
357.1278610229492,282.0062561035156
361.50762939453125,281.9833450317383
365.8874206542969,281.96045684814453
370.2671890258789,281.9375457763672
374.64693450927734,281.91465759277344
379.02672576904297,281.8917465209961
383.406494140625,281.86885833740234
387.78626251220703,281.845947265625
392.16603088378906,281.82303619384766
396.5457992553711,281.8001480102539
400.9255905151367,281.77723693847656
405.30535888671875,281.7543487548828
409.6851043701172,281.73143768310547
414.0648956298828,281.7085494995117
418.44464111328125,281.6856384277344
422.8244323730469,281.6627502441406
427.2042236328125,281.6398391723633
431.58396911621094,281.61695098876953
435.9637145996094,281.5940399169922
440.343505859375,281.57112884521484
444.7232971191406,281.5482406616211
449.10308837890625,281.52532958984375
453.4827880859375,281.50244140625
457.8625793457031,281.47953033447266
462.24237060546875,281.4566421508789
466.6221618652344,281.43373107910156
471.0019073486328,281.4108428955078
475.38165283203125,281.38793182373047
479.7614440917969,281.3650207519531
484.1412353515625,281.3421325683594
488.52098083496094,281.31922149658203
492.90077209472656,281.2963333129883
497.280517578125,281.27342224121094
501.6603088378906,281.2505340576172
506.04010009765625,281.22762298583984
510.4198455810547,281.2047348022461
514.7996368408203,281.18182373046875
519.1793823242188,281.158935546875
523.5591278076172,281.13602447509766
527.9389190673828,281.1131134033203
532.3187103271484,281.09022521972656
536.6984558105469,281.0673141479492
541.0782470703125,281.04442596435547
545.4580383300781,281.0215148925781
549.8378295898438,280.9986267089844
554.2175750732422,280.97571563720703
558.5973205566406,280.9528274536133
562.9771118164062,280.92991638183594
567.3568572998047,280.9070053100586
571.7366485595703,280.88411712646484
576.1163940429688,280.8612060546875
580.4961853027344,280.83831787109375
584.8759765625,280.8154067993164
589.2557220458984,280.79251861572266
593.6354675292969,280.7696075439453
598.0152587890625,280.74671936035156
602.3950500488281,280.7238082885742
606.7747955322266,280.70092010498047
611.1545867919922,280.6780090332031
615.5343780517578,280.6550979614258
619.9141235351562,280.63220977783203
624.2938690185547,280.6092987060547
628.6736602783203,280.58641052246094
633.0534515380859,280.5634994506836
637.4331970214844,280.54061126708984
641.81298828125,280.5177001953125
646.1927795410156,280.49481201171875
650.5725250244141,280.4719009399414
654.9522705078125,280.44898986816406
659.3320617675781,280.4261016845703
663.7118072509766,280.40319061279297
668.0915985107422,280.3803024291992
672.4713897705078,280.3573913574219
676.8511810302734,280.3345031738281
681.2309265136719,280.3115921020508
685.6106719970703,280.28870391845703
689.9904632568359,280.2657928466797
694.3702087402344,280.24290466308594
123.5,221.3600082397461
123.5,225.6714324951172
123.5,229.98285675048828
123.5,234.29428100585938
123.5,238.60572814941406
123.5,242.91715240478516
123.5,247.22857666015625
123.5,251.54000091552734
123.5,255.85142517089844
123.5,260.16284942626953
123.5,264.4742736816406
123.5,268.7857208251953
123.5,273.0971450805664
123.5,277.4085693359375
77,280.2199935913086
77.10846138000488,275.7823181152344
77.21692276000977,271.34461975097656
77.32538414001465,266.90692138671875
77.43384552001953,262.46922302246094
77.54230690002441,258.0315246582031
77.6507682800293,253.5938491821289
77.75922966003418,249.1561508178711
77.86769104003906,244.71847534179688
77.97615242004395,240.28077697753906
78.08461380004883,235.84307861328125
78.19307518005371,231.40538024902344
78.3015365600586,226.96770477294922
75.5,280.2199935913086
71.375,280.2199935913086
67.25,280.2199935913086
63.125,280.2199935913086
59,280.2199935913086
54.875,280.2199935913086
50.75,280.2199935913086
46.625,280.2199935913086
42.5,418.2200164794922
42.5000057220459,413.9075164794922
42.5000057220459,409.5950164794922
42.5000057220459,405.2825164794922
42.5000057220459,400.9700164794922
42.5000057220459,396.6575164794922
42.500004291534424,392.3450164794922
42.500004291534424,388.0325164794922
42.500004291534424,383.7200164794922
42.500004291534424,379.4075164794922
42.500004291534424,375.0950164794922
42.500004291534424,370.7825164794922
42.500004291534424,366.4700164794922
42.500004291534424,362.1575164794922
42.50000286102295,357.8450164794922
42.50000286102295,353.5325164794922
42.50000286102295,349.2200164794922
42.50000286102295,344.9075164794922
42.50000286102295,340.5950164794922
42.50000286102295,336.2825164794922
42.50000286102295,331.9700164794922
42.500001430511475,327.6574935913086
42.500001430511475,323.3449935913086
42.500001430511475,319.0325164794922
42.500001430511475,314.7199935913086
42.500001430511475,310.4074935913086
42.500001430511475,306.0949935913086
42.500001430511475,301.7824935913086
42.500001430511475,297.4699935913086
42.5,293.1574935913086
42.5,288.8449935913086
42.5,284.5324935913086
78.5,222.5300064086914
74.39339637756348,220.90016174316406
70.40391731262207,219.00144958496094
66.54473209381104,216.8501434326172
62.826377868652344,214.46356964111328
59.25705146789551,211.85928344726562
55.84298133850098,209.05446243286133
52.588613510131836,206.06576919555664
49.49687480926514,202.90906524658203
46.56965351104736,199.59918212890625
43.8080096244812,196.14990997314453
41.21202325820923,192.57427215576172
38.78138971328735,188.88420486450195
36.51573133468628,185.09055709838867
34.41408824920654,181.20365142822266
32.47559928894043,177.23282623291016
30.698918342590332,173.18699645996094
29.08298969268799,169.07431030273438
27.626706838607788,164.9023895263672
26.328858137130737,160.6785125732422
25.188194036483765,156.40948867797852
24.203402757644653,152.1018180847168
23.373147130012512,147.76170349121094
22.696865141391754,143.39493560791016
22.172347009181976,139.00735092163086
21.799309134483337,134.6042823791504
21.575642585754395,130.19112014770508
21.50010746717453,125.77293395996094
21.572364926338196,121.35467910766602
21.793564200401306,116.94140243530273
22.165047109127045,112.5381965637207
22.688079118728638,108.15043449401855
23.363821625709534,103.7835865020752
24.193353414535522,99.44333457946777
25.177950859069824,95.13563537597656
26.318512678146362,90.8665657043457
27.61635422706604,86.64265441894531
29.07243323326111,82.47067070007324
30.68782687187195,78.35776138305664
32.463773250579834,74.31160545349121
34.4011549949646,70.34024238586426
36.50111150741577,66.45239543914795
38.76448965072632,62.65739154815674
41.19214057922363,58.965335845947266
43.78460931777954,55.38709735870361
46.542030334472656,51.93447494506836
49.46442794799805,48.6202974319458
52.55069065093994,45.458274841308594
55.79919910430908,42.46318292617798
59.2070951461792,39.65085172653198
62.77015018463135,37.03802967071533
66.48251342773438,34.642088890075684
70.33613967895508,32.48081064224243
74.32070350646973,30.57181453704834
78.42336463928223,28.93213653564453
82.6286735534668,27.577317714691162
86.91861152648926,26.520658254623413
91.27289962768555,25.772411704063416
95.66967964172363,25.33916413784027
100.0862808227539,25.222897171974182
104.49981498718262,25.423171997070312
108.88750839233398,25.94052290916443
113.22678184509277,26.7713840007782
117.49614334106445,27.908272981643677
121.67584609985352,29.340056896209717
125.74859237670898,31.05276322364807
129.6995849609375,33.03036308288574
133.5166130065918,35.255595207214355
137.18999481201172,37.7108736038208
140.71244049072266,40.37827253341675
144.07843399047852,43.24060583114624
147.28409576416016,46.28148555755615
150.32696533203125,49.48538780212402
153.2056007385254,52.837605476379395
155.91932678222656,56.324697494506836
158.4680404663086,59.93421268463135
160.85205078125,63.654629707336426
163.07195281982422,67.47523975372314
165.1286506652832,71.38615798950195
167.0231170654297,75.37818908691406
168.7563591003418,79.44282722473145
170.32936096191406,83.57211303710938
171.74337005615234,87.75858497619629
172.99935913085938,91.99512481689453
174.09841537475586,96.27504920959473
175.04183197021484,100.59197235107422
175.8304328918457,104.93987464904785
176.46551132202148,109.31285095214844
176.94818878173828,113.70516777038574
177.27970123291016,118.111572265625
177.46131896972656,122.52666854858398
177.49408340454102,126.94541549682617
177.37899017333984,131.36275482177734
177.1143684387207,135.77363967895508
176.69938278198242,140.17294311523438
176.13240814208984,144.5552520751953
175.41239166259766,148.9150047302246
174.53830337524414,153.24647903442383
173.5089874267578,157.54376983642578
172.32339096069336,161.8005027770996
170.9803695678711,166.01025772094727
169.4784927368164,170.16599655151367
167.81723403930664,174.2605438232422
165.9950828552246,178.28607177734375
164.01128387451172,182.23451232910156
161.86433792114258,186.09654998779297
159.55371856689453,189.8629379272461
157.07855606079102,193.52334213256836
154.43842697143555,197.06646728515625
151.63318252563477,200.48036575317383
148.66286849975586,203.75160217285156
145.52896118164062,206.8664321899414
142.23322296142578,209.80944061279297
138.7790870666504,212.564697265625
135.17108535766602,215.11510467529297
131.4156494140625,217.44285583496094
127.52162551879883,219.5303726196289
